#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
5	+	130732094	130738109	1	130732094	130738109	L1PA2.1.chr5_130732094-130738109.+	L1PA2.1.chr5_130732094-130738109.+	None	None
5	+	130783490	130789657	1	130783490	130789657	L1PA4.1.chr5_130783490-130789657.+	L1PA4.1.chr5_130783490-130789657.+	None	None
5	+	130817737	130823763	1	130817737	130823763	L1PA3.1.chr5_130817737-130823763.+	L1PA3.1.chr5_130817737-130823763.+	None	None
5	+	130897566	130903669	1	130897566	130903669	L1PA3.1.chr5_130897566-130903669.+	L1PA3.1.chr5_130897566-130903669.+	None	None
5	+	130923304	130924234	1	130923304	130924234	L1PA6.1.chr5_130923304-130924234.+	L1PA6.1.chr5_130923304-130924234.+	None	None
5	-	131028721	131034857	1	131028721	131034857	L1PA4.1.chr5_131028721-131034857.-	L1PA4.1.chr5_131028721-131034857.-	None	None
5	+	131087154	131093315	1	131087154	131093315	L1PA4.1.chr5_131087154-131093315.+	L1PA4.1.chr5_131087154-131093315.+	None	None
5	-	131121449	131123220	1	131121449	131123220	L1PA6.1.chr5_131121449-131123220.-	L1PA6.1.chr5_131121449-131123220.-	None	None
5	-	131132925	131139009	1	131132925	131139009	L1PA4.1.chr5_131132925-131139009.-	L1PA4.1.chr5_131132925-131139009.-	None	None
5	-	131308075	131312967	1	131308075	131312967	L1PA3.1.chr5_131308075-131312967.-	L1PA3.1.chr5_131308075-131312967.-	None	None
5	-	131331966	131338103	1	131331966	131338103	L1PA4.1.chr5_131331966-131338103.-	L1PA4.1.chr5_131331966-131338103.-	None	None
5	+	131344051	131349149	1	131344051	131349149	L1PA5.1.chr5_131344051-131349149.+	L1PA5.1.chr5_131344051-131349149.+	None	None
5	-	131723716	131729576	1	131723716	131729576	L1PA7.1.chr5_131723716-131729576.-	L1PA7.1.chr5_131723716-131729576.-	None	None
5	+	131871013	131877156	1	131871013	131877156	L1PA4.1.chr5_131871013-131877156.+	L1PA4.1.chr5_131871013-131877156.+	None	None
5	-	131887710	131893738	1	131887710	131893738	L1PA4.1.chr5_131887710-131893738.-	L1PA4.1.chr5_131887710-131893738.-	None	None
5	+	131900181	131901850	1	131900181	131901850	L1PA15.1.chr5_131900181-131901850.+	L1PA15.1.chr5_131900181-131901850.+	None	None
5	-	132037728	132044663	1	132037728	132044663	L1PA13.1.chr5_132037728-132044663.-	L1PA13.1.chr5_132037728-132044663.-	None	None
5	+	132116469	132122838	1	132116469	132122838	L1PA7.1.chr5_132116469-132122838.+	L1PA7.1.chr5_132116469-132122838.+	None	None
5	-	132123446	132129852	1	132123446	132129852	L1PA8.1.chr5_132123446-132129852.-	L1PA8.1.chr5_132123446-132129852.-	None	None
5	-	132153327	132157791	1	132153327	132157791	L1PA7.1.chr5_132153327-132157791.-	L1PA7.1.chr5_132153327-132157791.-	None	None
5	+	132397846	132403147	1	132397846	132403147	L1PA6.1.chr5_132397846-132403147.+	L1PA6.1.chr5_132397846-132403147.+	None	None
5	+	132513964	132519996	1	132513964	132519996	L1PA2.1.chr5_132513964-132519996.+	L1PA2.1.chr5_132513964-132519996.+	None	None
5	+	133583288	133589299	1	133583288	133589299	L1HS.1.chr5_133583288-133589299.+	L1HS.1.chr5_133583288-133589299.+	None	None
5	-	134331307	134337485	1	134331307	134337485	L1PA6.1.chr5_134331307-134337485.-	L1PA6.1.chr5_134331307-134337485.-	None	None
5	+	136289171	136295299	1	136289171	136295299	L1PA4.1.chr5_136289171-136295299.+	L1PA4.1.chr5_136289171-136295299.+	None	None
5	+	136684986	136689190	1	136684986	136689190	L1PA15-16.1.chr5_136684986-136689190.+	L1PA15-16.1.chr5_136684986-136689190.+	None	None
5	-	136782799	136788829	1	136782799	136788829	L1PA2.1.chr5_136782799-136788829.-	L1PA2.1.chr5_136782799-136788829.-	None	None
5	-	136823028	136829150	1	136823028	136829150	L1PA5.1.chr5_136823028-136829150.-	L1PA5.1.chr5_136823028-136829150.-	None	None
5	-	136942481	136947578	1	136942481	136947578	L1PA4.1.chr5_136942481-136947578.-	L1PA4.1.chr5_136942481-136947578.-	None	None
5	-	136952320	136954506	1	136952320	136954506	L1PA7.1.chr5_136952320-136954506.-	L1PA7.1.chr5_136952320-136954506.-	None	None
5	-	137044642	137050656	1	137044642	137050656	L1PA2.1.chr5_137044642-137050656.-	L1PA2.1.chr5_137044642-137050656.-	None	None
5	-	137417803	137423919	1	137417803	137423919	L1PA4.1.chr5_137417803-137423919.-	L1PA4.1.chr5_137417803-137423919.-	None	None
5	+	137535116	137536976	1	137535116	137536976	L1PA5.1.chr5_137535116-137536976.+	L1PA5.1.chr5_137535116-137536976.+	None	None
5	+	137968595	137974622	1	137968595	137974622	L1PA3.1.chr5_137968595-137974622.+	L1PA3.1.chr5_137968595-137974622.+	None	None
5	-	138678673	138684827	1	138678673	138684827	L1PA4.1.chr5_138678673-138684827.-	L1PA4.1.chr5_138678673-138684827.-	None	None
5	-	139005423	139011486	1	139005423	139011486	L1PA2.1.chr5_139005423-139011486.-	L1PA2.1.chr5_139005423-139011486.-	None	None
5	-	142985516	142991590	1	142985516	142991590	L1PA5.1.chr5_142985516-142991590.-	L1PA5.1.chr5_142985516-142991590.-	None	None
5	+	143852080	143858214	1	143852080	143858214	L1PA4.1.chr5_143852080-143858214.+	L1PA4.1.chr5_143852080-143858214.+	None	None
5	+	144047794	144049944	1	144047794	144049944	L1PA8.1.chr5_144047794-144049944.+	L1PA8.1.chr5_144047794-144049944.+	None	None
5	-	144049945	144056062	1	144049945	144056062	L1PA5.1.chr5_144049945-144056062.-	L1PA5.1.chr5_144049945-144056062.-	None	None
5	-	145327786	145334230	1	145327786	145334230	L1PA7.1.chr5_145327786-145334230.-	L1PA7.1.chr5_145327786-145334230.-	None	None
5	-	145375926	145380452	1	145375926	145380452	L1PA13.1.chr5_145375926-145380452.-	L1PA13.1.chr5_145375926-145380452.-	None	None
5	-	145418732	145424748	1	145418732	145424748	L1PA2.1.chr5_145418732-145424748.-	L1PA2.1.chr5_145418732-145424748.-	None	None
5	-	145604088	145610412	1	145604088	145610412	L1PA15.1.chr5_145604088-145610412.-	L1PA15.1.chr5_145604088-145610412.-	None	None
5	-	145645364	145647997	1	145645364	145647997	L1PA7.1.chr5_145645364-145647997.-	L1PA7.1.chr5_145645364-145647997.-	None	None
5	+	145650781	145656911	1	145650781	145656911	L1PA5.1.chr5_145650781-145656911.+	L1PA5.1.chr5_145650781-145656911.+	None	None
5	+	145743440	145745579	1	145743440	145745579	L1PA8A.1.chr5_145743440-145745579.+	L1PA8A.1.chr5_145743440-145745579.+	None	None
5	+	145891147	145897247	1	145891147	145897247	L1PA4.1.chr5_145891147-145897247.+	L1PA4.1.chr5_145891147-145897247.+	None	None
5	+	146609485	146615534	1	146609485	146615534	L1HS.1.chr5_146609485-146615534.+	L1HS.1.chr5_146609485-146615534.+	None	None
5	-	147141103	147142992	1	147141103	147142992	L1PA8.1.chr5_147141103-147142992.-	L1PA8.1.chr5_147141103-147142992.-	None	None
5	+	147216009	147219473	1	147216009	147219473	L1PA7.1.chr5_147216009-147219473.+	L1PA7.1.chr5_147216009-147219473.+	None	None
5	-	147605506	147611640	1	147605506	147611640	L1PA7.1.chr5_147605506-147611640.-	L1PA7.1.chr5_147605506-147611640.-	None	None
5	-	147657309	147659487	1	147657309	147659487	L1PA8.1.chr5_147657309-147659487.-	L1PA8.1.chr5_147657309-147659487.-	None	None
5	-	147715845	147721872	1	147715845	147721872	L1PA2.1.chr5_147715845-147721872.-	L1PA2.1.chr5_147715845-147721872.-	None	None
5	-	147941118	147947133	1	147941118	147947133	L1PA3.1.chr5_147941118-147947133.-	L1PA3.1.chr5_147941118-147947133.-	None	None
5	+	148230602	148236590	1	148230602	148236590	L1PA3.1.chr5_148230602-148236590.+	L1PA3.1.chr5_148230602-148236590.+	None	None
5	-	148279116	148281744	1	148279116	148281744	L1PA7.1.chr5_148279116-148281744.-	L1PA7.1.chr5_148279116-148281744.-	None	None
5	-	148668218	148674344	1	148668218	148674344	L1PA4.1.chr5_148668218-148674344.-	L1PA4.1.chr5_148668218-148674344.-	None	None
5	+	148942273	148948290	1	148942273	148948290	L1PA2.1.chr5_148942273-148948290.+	L1PA2.1.chr5_148942273-148948290.+	None	None
5	+	150742837	150748950	1	150742837	150748950	L1PA3.1.chr5_150742837-150748950.+	L1PA3.1.chr5_150742837-150748950.+	None	None
5	+	150964139	150970275	1	150964139	150970275	L1PA5.1.chr5_150964139-150970275.+	L1PA5.1.chr5_150964139-150970275.+	None	None
5	-	151389412	151395556	1	151389412	151395556	L1PA5.1.chr5_151389412-151395556.-	L1PA5.1.chr5_151389412-151395556.-	None	None
5	+	151830848	151833467	1	151830848	151833467	L1PA7.1.chr5_151830848-151833467.+	L1PA7.1.chr5_151830848-151833467.+	None	None
5	+	151988907	151995040	1	151988907	151995040	L1PA4.1.chr5_151988907-151995040.+	L1PA4.1.chr5_151988907-151995040.+	None	None
5	-	152025898	152027470	1	152025898	152027470	L1PA7.1.chr5_152025898-152027470.-	L1PA7.1.chr5_152025898-152027470.-	None	None
5	-	152033315	152039766	1	152033315	152039766	L1PA7.1.chr5_152033315-152039766.-	L1PA7.1.chr5_152033315-152039766.-	None	None
5	+	152076868	152082891	1	152076868	152082891	L1HS.1.chr5_152076868-152082891.+	L1HS.1.chr5_152076868-152082891.+	None	None
5	-	152154288	152160759	1	152154288	152160759	L1PA8.1.chr5_152154288-152160759.-	L1PA8.1.chr5_152154288-152160759.-	None	None
5	+	152207300	152213333	1	152207300	152213333	L1PA2.1.chr5_152207300-152213333.+	L1PA2.1.chr5_152207300-152213333.+	None	None
5	-	152340020	152346052	1	152340020	152346052	L1PA2.1.chr5_152340020-152346052.-	L1PA2.1.chr5_152340020-152346052.-	None	None
5	-	152653965	152659898	1	152653965	152659898	L1PA2.1.chr5_152653965-152659898.-	L1PA2.1.chr5_152653965-152659898.-	None	None
5	+	152740936	152746968	1	152740936	152746968	L1PA2.1.chr5_152740936-152746968.+	L1PA2.1.chr5_152740936-152746968.+	None	None
5	+	152751675	152757243	1	152751675	152757243	L1PA8.1.chr5_152751675-152757243.+	L1PA8.1.chr5_152751675-152757243.+	None	None
5	-	152762660	152768698	1	152762660	152768698	L1PA3.1.chr5_152762660-152768698.-	L1PA3.1.chr5_152762660-152768698.-	None	None
5	+	152787609	152793677	1	152787609	152793677	L1PA6.1.chr5_152787609-152793677.+	L1PA6.1.chr5_152787609-152793677.+	None	None
5	-	152886441	152892473	1	152886441	152892473	L1HS.1.chr5_152886441-152892473.-	L1HS.1.chr5_152886441-152892473.-	None	None
5	-	152913678	152919818	1	152913678	152919818	L1PA4.1.chr5_152913678-152919818.-	L1PA4.1.chr5_152913678-152919818.-	None	None
5	-	153070982	153077008	1	153070982	153077008	L1HS.1.chr5_153070982-153077008.-	L1HS.1.chr5_153070982-153077008.-	None	None
5	+	153214283	153216780	1	153214283	153216780	L1PA8.1.chr5_153214283-153216780.+	L1PA8.1.chr5_153214283-153216780.+	None	None
5	-	153300443	153306573	1	153300443	153306573	L1PA3.1.chr5_153300443-153306573.-	L1PA3.1.chr5_153300443-153306573.-	None	None
5	+	153325326	153331330	1	153325326	153331330	L1PA2.1.chr5_153325326-153331330.+	L1PA2.1.chr5_153325326-153331330.+	None	None
5	+	153381391	153387536	1	153381391	153387536	L1PA4.1.chr5_153381391-153387536.+	L1PA4.1.chr5_153381391-153387536.+	None	None
5	+	153723252	153729397	1	153723252	153729397	L1PA3.1.chr5_153723252-153729397.+	L1PA3.1.chr5_153723252-153729397.+	None	None
5	-	153916243	153917930	1	153916243	153917930	L1PA11.1.chr5_153916243-153917930.-	L1PA11.1.chr5_153916243-153917930.-	None	None
5	+	154121834	154125854	1	154121834	154125854	L1PA7.1.chr5_154121834-154125854.+	L1PA7.1.chr5_154121834-154125854.+	None	None
5	-	155157594	155163743	1	155157594	155163743	L1PA4.1.chr5_155157594-155163743.-	L1PA4.1.chr5_155157594-155163743.-	None	None
5	+	155168337	155174487	1	155168337	155174487	L1PA3.1.chr5_155168337-155174487.+	L1PA3.1.chr5_155168337-155174487.+	None	None
5	+	155352080	155353696	1	155352080	155353696	L1PA15.1.chr5_155352080-155353696.+	L1PA15.1.chr5_155352080-155353696.+	None	None
5	-	155713949	155720091	1	155713949	155720091	L1PA4.1.chr5_155713949-155720091.-	L1PA4.1.chr5_155713949-155720091.-	None	None
5	-	156061919	156067966	1	156061919	156067966	L1HS.1.chr5_156061919-156067966.-	L1HS.1.chr5_156061919-156067966.-	None	None
5	+	156515354	156516714	1	156515354	156516714	L1PA6.1.chr5_156515354-156516714.+	L1PA6.1.chr5_156515354-156516714.+	None	None
5	-	156575932	156582059	1	156575932	156582059	L1PA6.1.chr5_156575932-156582059.-	L1PA6.1.chr5_156575932-156582059.-	None	None
5	-	156605055	156611189	1	156605055	156611189	L1PA4.1.chr5_156605055-156611189.-	L1PA4.1.chr5_156605055-156611189.-	None	None
5	-	156730223	156736257	1	156730223	156736257	L1PA13.1.chr5_156730223-156736257.-	L1PA13.1.chr5_156730223-156736257.-	None	None
5	+	156782830	156788942	1	156782830	156788942	L1PA6.1.chr5_156782830-156788942.+	L1PA6.1.chr5_156782830-156788942.+	None	None
5	+	156805869	156807727	1	156805869	156807727	L1PA6.1.chr5_156805869-156807727.+	L1PA6.1.chr5_156805869-156807727.+	None	None
5	+	156984145	156988875	1	156984145	156988875	L1PA7.1.chr5_156984145-156988875.+	L1PA7.1.chr5_156984145-156988875.+	None	None
5	+	157405698	157408168	1	157405698	157408168	L1PA14.1.chr5_157405698-157408168.+	L1PA14.1.chr5_157405698-157408168.+	None	None
5	+	157424361	157430466	1	157424361	157430466	L1PA6.1.chr5_157424361-157430466.+	L1PA6.1.chr5_157424361-157430466.+	None	None
5	+	157720950	157727128	1	157720950	157727128	L1PA6.1.chr5_157720950-157727128.+	L1PA6.1.chr5_157720950-157727128.+	None	None
5	-	158334192	158337651	1	158334192	158337651	L1PA15.1.chr5_158334192-158337651.-	L1PA15.1.chr5_158334192-158337651.-	None	None
5	-	158438806	158444948	1	158438806	158444948	L1PA6.1.chr5_158438806-158444948.-	L1PA6.1.chr5_158438806-158444948.-	None	None
5	+	159139547	159145699	1	159139547	159145699	L1PA6.1.chr5_159139547-159145699.+	L1PA6.1.chr5_159139547-159145699.+	None	None
5	-	160578202	160584495	1	160578202	160584495	L1PA7.1.chr5_160578202-160584495.-	L1PA7.1.chr5_160578202-160584495.-	None	None
5	+	160592426	160598550	1	160592426	160598550	L1PA3.1.chr5_160592426-160598550.+	L1PA3.1.chr5_160592426-160598550.+	None	None
5	-	160709608	160715639	1	160709608	160715639	L1HS.1.chr5_160709608-160715639.-	L1HS.1.chr5_160709608-160715639.-	None	None
5	+	160813008	160819161	1	160813008	160819161	L1PA4.1.chr5_160813008-160819161.+	L1PA4.1.chr5_160813008-160819161.+	None	None
5	+	160873524	160879549	1	160873524	160879549	L1PA2.1.chr5_160873524-160879549.+	L1PA2.1.chr5_160873524-160879549.+	None	None
5	+	160892746	160899155	1	160892746	160899155	L1PA7.1.chr5_160892746-160899155.+	L1PA7.1.chr5_160892746-160899155.+	None	None
5	-	160941076	160947214	1	160941076	160947214	L1PA5.1.chr5_160941076-160947214.-	L1PA5.1.chr5_160941076-160947214.-	None	None
5	-	160997920	160998704	1	160997920	160998704	L1PA7.1.chr5_160997920-160998704.-	L1PA7.1.chr5_160997920-160998704.-	None	None
5	+	161071357	161077370	1	161071357	161077370	L1PA6.1.chr5_161071357-161077370.+	L1PA6.1.chr5_161071357-161077370.+	None	None
5	-	161606050	161612084	1	161606050	161612084	L1PA2.1.chr5_161606050-161612084.-	L1PA2.1.chr5_161606050-161612084.-	None	None
5	-	161944826	161945920	1	161944826	161945920	L1PA15.1.chr5_161944826-161945920.-	L1PA15.1.chr5_161944826-161945920.-	None	None
5	-	162030925	162036952	1	162030925	162036952	L1PA2.1.chr5_162030925-162036952.-	L1PA2.1.chr5_162030925-162036952.-	None	None
5	-	162530742	162531677	1	162530742	162531677	L1HS.1.chr5_162530742-162531677.-	L1HS.1.chr5_162530742-162531677.-	None	None
5	+	162578034	162584195	1	162578034	162584195	L1PA3.1.chr5_162578034-162584195.+	L1PA3.1.chr5_162578034-162584195.+	None	None
5	+	162625414	162631948	1	162625414	162631948	L1PA8.1.chr5_162625414-162631948.+	L1PA8.1.chr5_162625414-162631948.+	None	None
5	-	162690774	162696913	1	162690774	162696913	L1PA4.1.chr5_162690774-162696913.-	L1PA4.1.chr5_162690774-162696913.-	None	None
5	-	163046565	163049100	1	163046565	163049100	L1PA7.1.chr5_163046565-163049100.-	L1PA7.1.chr5_163046565-163049100.-	None	None
5	-	163116856	163122978	1	163116856	163122978	L1PA5.1.chr5_163116856-163122978.-	L1PA5.1.chr5_163116856-163122978.-	None	None
5	+	163146429	163152556	1	163146429	163152556	L1PA7.1.chr5_163146429-163152556.+	L1PA7.1.chr5_163146429-163152556.+	None	None
5	+	163165056	163171200	1	163165056	163171200	L1PA6.1.chr5_163165056-163171200.+	L1PA6.1.chr5_163165056-163171200.+	None	None
5	+	163780788	163782642	1	163780788	163782642	L1PA5.1.chr5_163780788-163782642.+	L1PA5.1.chr5_163780788-163782642.+	None	None
5	+	163932525	163937515	1	163932525	163937515	L1PA8.1.chr5_163932525-163937515.+	L1PA8.1.chr5_163932525-163937515.+	None	None
5	-	164653282	164654075	1	164653282	164654075	L1PA15-16.1.chr5_164653282-164654075.-	L1PA15-16.1.chr5_164653282-164654075.-	None	None
5	-	164928663	164934907	1	164928663	164934907	L1PA7.1.chr5_164928663-164934907.-	L1PA7.1.chr5_164928663-164934907.-	None	None
5	-	165041696	165046553	1	165041696	165046553	L1PA5.1.chr5_165041696-165046553.-	L1PA5.1.chr5_165041696-165046553.-	None	None
5	-	165073015	165075479	1	165073015	165075479	L1PA11.1.chr5_165073015-165075479.-	L1PA11.1.chr5_165073015-165075479.-	None	None
5	-	165687434	165693867	1	165687434	165693867	L1PA7.1.chr5_165687434-165693867.-	L1PA7.1.chr5_165687434-165693867.-	None	None
5	-	165968430	165974114	1	165968430	165974114	L1PA7.1.chr5_165968430-165974114.-	L1PA7.1.chr5_165968430-165974114.-	None	None
5	-	166141191	166145692	1	166141191	166145692	L1HS.1.chr5_166141191-166145692.-	L1HS.1.chr5_166141191-166145692.-	None	None
5	-	166444535	166450988	1	166444535	166450988	L1PA7.1.chr5_166444535-166450988.-	L1PA7.1.chr5_166444535-166450988.-	None	None
5	-	166966760	166972815	1	166966760	166972815	L1HS.1.chr5_166966760-166972815.-	L1HS.1.chr5_166966760-166972815.-	None	None
5	-	167959444	167961160	1	167959444	167961160	L1PA7.1.chr5_167959444-167961160.-	L1PA7.1.chr5_167959444-167961160.-	None	None
5	-	168077428	168083578	1	168077428	168083578	L1PA6.1.chr5_168077428-168083578.-	L1PA6.1.chr5_168077428-168083578.-	None	None
5	+	168630703	168637033	1	168630703	168637033	L1PA5.1.chr5_168630703-168637033.+	L1PA5.1.chr5_168630703-168637033.+	None	None
5	+	169819644	169825775	1	169819644	169825775	L1PA5.1.chr5_169819644-169825775.+	L1PA5.1.chr5_169819644-169825775.+	None	None
5	-	170239776	170245795	1	170239776	170245795	L1PA2.1.chr5_170239776-170245795.-	L1PA2.1.chr5_170239776-170245795.-	None	None
5	-	170930427	170936408	1	170930427	170936408	L1PA5.1.chr5_170930427-170936408.-	L1PA5.1.chr5_170930427-170936408.-	None	None
5	-	171016772	171023237	1	171016772	171023237	L1PA8A.1.chr5_171016772-171023237.-	L1PA8A.1.chr5_171016772-171023237.-	None	None
5	-	171083963	171089973	1	171083963	171089973	L1PA2.1.chr5_171083963-171089973.-	L1PA2.1.chr5_171083963-171089973.-	None	None
5	-	171097654	171104023	1	171097654	171104023	L1PA7.1.chr5_171097654-171104023.-	L1PA7.1.chr5_171097654-171104023.-	None	None
5	-	173402796	173408828	1	173402796	173408828	L1HS.1.chr5_173402796-173408828.-	L1HS.1.chr5_173402796-173408828.-	None	None
5	-	174017934	174020411	1	174017934	174020411	L1PA2.1.chr5_174017934-174020411.-	L1PA2.1.chr5_174017934-174020411.-	None	None
5	-	174031048	174035959	1	174031048	174035959	L1PA10.1.chr5_174031048-174035959.-	L1PA10.1.chr5_174031048-174035959.-	None	None
5	+	174436488	174439643	1	174436488	174439643	L1PA8A.1.chr5_174436488-174439643.+	L1PA8A.1.chr5_174436488-174439643.+	None	None
5	+	174465904	174472053	1	174465904	174472053	L1PA6.1.chr5_174465904-174472053.+	L1PA6.1.chr5_174465904-174472053.+	None	None
5	-	174858873	174865292	1	174858873	174865292	L1PA8A.1.chr5_174858873-174865292.-	L1PA8A.1.chr5_174858873-174865292.-	None	None
5	+	174903807	174909817	1	174903807	174909817	L1PA10.1.chr5_174903807-174909817.+	L1PA10.1.chr5_174903807-174909817.+	None	None
5	+	175397769	175403801	1	175397769	175403801	L1PA2.1.chr5_175397769-175403801.+	L1PA2.1.chr5_175397769-175403801.+	None	None
5	+	176051757	176057881	1	176051757	176057881	L1PA5.1.chr5_176051757-176057881.+	L1PA5.1.chr5_176051757-176057881.+	None	None
5	-	176078156	176084318	1	176078156	176084318	L1PA4.1.chr5_176078156-176084318.-	L1PA4.1.chr5_176078156-176084318.-	None	None
5	+	176272476	176273511	1	176272476	176273511	L1PA5.1.chr5_176272476-176273511.+	L1PA5.1.chr5_176272476-176273511.+	None	None
5	-	176276446	176282584	1	176276446	176282584	L1PA2.1.chr5_176276446-176282584.-	L1PA2.1.chr5_176276446-176282584.-	None	None
5	-	177635731	177639675	1	177635731	177639675	L1PA5.1.chr5_177635731-177639675.-	L1PA5.1.chr5_177635731-177639675.-	None	None
5	+	177753850	177759969	1	177753850	177759969	L1PA4.1.chr5_177753850-177759969.+	L1PA4.1.chr5_177753850-177759969.+	None	None
5	+	177772245	177778274	1	177772245	177778274	L1HS.1.chr5_177772245-177778274.+	L1HS.1.chr5_177772245-177778274.+	None	None
5	-	177786198	177792316	1	177786198	177792316	L1PA5.1.chr5_177786198-177792316.-	L1PA5.1.chr5_177786198-177792316.-	None	None
5	-	178023806	178029948	1	178023806	178029948	L1PA4.1.chr5_178023806-178029948.-	L1PA4.1.chr5_178023806-178029948.-	None	None
5	+	179101069	179107079	1	179101069	179107079	L1PA3.1.chr5_179101069-179107079.+	L1PA3.1.chr5_179101069-179107079.+	None	None
